0	306.8, F	20.274	0.042	
1	295.7, F	102.06	0.042	
2	115.9, F	117.986	0.042	
3	306.8, F	20.274	0.042	
4	295.7, F	102.06	0.042	
5	120.6, F	130.382	0.042	
6	306.8, F	20.274	0.042	
7	295.7, F	102.06	0.042	
8	118.4, F	125.193	0.042	
9	338.4, F	7.644	0.042	
0	306.0, F	20.957	0.083	
1	296.2, F	102.622	0.083	
2	116.2, F	119.27	0.083	
3	306.0, F	20.957	0.083	
4	296.2, F	102.622	0.083	
5	120.9, F	131.715	0.083	
6	306.0, F	20.957	0.083	
7	296.2, F	102.622	0.083	
8	118.6, F	126.504	0.083	
9	339.4, F	8.374	0.083	
0	306.5, F	21.269	0.125	
1	296.4, F	102.859	0.125	
2	116.5, F	119.787	0.125	
3	306.5, F	21.269	0.125	
4	296.4, F	102.859	0.125	
5	121.2, F	132.285	0.125	
6	306.5, F	21.269	0.125	
7	296.4, F	102.859	0.125	
8	118.9, F	127.049	0.125	
9	337.1, F	7.732	0.125	
0	306.3, F	22.339	0.167	
1	296.4, F	103.016	0.167	
2	116.5, F	121.008	0.167	
3	306.3, F	22.339	0.167	
4	296.4, F	103.016	0.167	
5	121.1, F	133.509	0.167	
6	306.3, F	22.339	0.167	
7	296.4, F	103.016	0.167	
8	118.9, F	128.273	0.167	
9	334.4, F	8.31	0.167	
0	305.9, F	22.199	0.209	
1	296.6, F	103.735	0.209	
2	116.6, F	121.617	0.209	
3	305.9, F	22.199	0.209	
4	296.6, F	103.735	0.209	
5	121.2, F	134.13	0.209	
6	305.9, F	22.199	0.209	
7	296.6, F	103.735	0.209	
8	119.0, F	128.888	0.209	
9	340.7, F	9.118	0.209	
0	302.3, F	22.721	0.250	
1	296.8, F	103.674	0.250	
2	116.2, F	122.26	0.250	
3	302.3, F	22.721	0.250	
4	296.8, F	103.674	0.250	
5	120.8, F	134.693	0.250	
6	302.3, F	22.721	0.250	
7	296.8, F	103.674	0.250	
8	118.6, F	129.49	0.250	
9	335.9, F	7.655	0.250	
0	302.5, F	22.803	0.292	
1	297.1, F	104.855	0.292	
2	116.5, F	123.505	0.292	
3	302.5, F	22.803	0.292	
4	297.1, F	104.855	0.292	
5	121.0, F	135.987	0.292	
6	302.5, F	22.803	0.292	
7	297.1, F	104.855	0.292	
8	118.8, F	130.762	0.292	
9	337.4, F	7.37	0.292	
0	302.9, F	24.365	0.334	
1	297.5, F	105.008	0.334	
2	116.9, F	125.189	0.334	
3	302.9, F	24.365	0.334	
4	297.5, F	105.008	0.334	
5	121.3, F	137.739	0.334	
6	302.9, F	24.365	0.334	
7	297.5, F	105.008	0.334	
8	119.2, F	132.483	0.334	
9	331.8, F	8.274	0.334	
0	302.7, F	24.349	0.375	
1	298.2, F	105.581	0.375	
2	117.5, F	125.74	0.375	
3	302.7, F	24.349	0.375	
4	298.2, F	105.581	0.375	
5	121.9, F	138.387	0.375	
6	302.7, F	24.349	0.375	
7	298.2, F	105.581	0.375	
8	119.7, F	133.084	0.375	
9	340.9, F	8.671	0.375	
0	301.0, F	24.881	0.417	
1	298.3, F	105.5	0.417	
2	117.2, F	126.245	0.417	
3	301.0, F	24.881	0.417	
4	298.3, F	105.5	0.417	
5	121.6, F	138.846	0.417	
6	301.0, F	24.881	0.417	
7	298.3, F	105.5	0.417	
8	119.5, F	133.565	0.417	
9	338.1, F	8.322	0.417	
0	298.6, F	25.719	0.459	
1	298.7, F	106.036	0.459	
2	117.2, F	127.644	0.459	
3	298.6, F	25.719	0.459	
4	298.7, F	106.036	0.459	
5	121.5, F	140.236	0.459	
6	298.6, F	25.719	0.459	
7	298.7, F	106.036	0.459	
8	119.4, F	134.961	0.459	
9	327.9, F	7.668	0.459	
0	302.6, F	25.611	0.500	
1	299.1, F	106.373	0.500	
2	118.3, F	127.772	0.500	
3	302.6, F	25.611	0.500	
4	299.1, F	106.373	0.500	
5	122.5, F	140.541	0.500	
6	302.6, F	25.611	0.500	
7	299.1, F	106.373	0.500	
8	120.4, F	135.18	0.500	
9	17.5, F	9.787	0.500	
0	292.6, F	30.767	0.542	
1	299.3, F	106.792	0.542	
2	116.3, F	133.338	0.542	
3	292.6, F	30.767	0.542	
4	299.3, F	106.792	0.542	
5	120.6, F	145.767	0.542	
6	292.6, F	30.767	0.542	
7	299.3, F	106.792	0.542	
8	118.5, F	140.574	0.542	
9	333.4, F	8.285	0.542	
0	291.9, F	30.521	0.584	
1	300.0, F	107.507	0.584	
2	116.7, F	133.714	0.584	
3	291.9, F	30.521	0.584	
4	300.0, F	107.507	0.584	
5	120.9, F	146.205	0.584	
6	291.9, F	30.521	0.584	
7	300.0, F	107.507	0.584	
8	118.9, F	140.983	0.584	
9	309.3, F	7.394	0.584	
0	297.4, F	30.555	0.626	
1	300.5, F	108.429	0.626	
2	118.4, F	134.766	0.626	
3	297.4, F	30.555	0.626	
4	300.5, F	108.429	0.626	
5	122.4, F	147.546	0.626	
6	297.4, F	30.555	0.626	
7	300.5, F	108.429	0.626	
8	120.5, F	142.185	0.626	
9	336.6, F	8.517	0.626	
0	297.5, F	31.01	0.667	
1	300.6, F	108.464	0.667	
2	118.5, F	135.254	0.667	
3	297.5, F	31.01	0.667	
4	300.6, F	108.464	0.667	
5	122.5, F	148.043	0.667	
6	297.5, F	31.01	0.667	
7	300.6, F	108.464	0.667	
8	120.5, F	142.678	0.667	
9	341.6, F	7.289	0.667	
0	297.1, F	32.669	0.709	
1	301.0, F	108.936	0.709	
2	118.8, F	137.346	0.709	
3	297.1, F	32.669	0.709	
4	301.0, F	108.936	0.709	
5	122.7, F	150.173	0.709	
6	297.1, F	32.669	0.709	
7	301.0, F	108.936	0.709	
8	120.8, F	144.79	0.709	
9	345.0, F	8.755	0.709	
0	295.1, F	34.269	0.751	
