6	126.8, F	1.487	0.042	
6	98.7, F	1.065	0.083	
6	131.4, F	1.325	0.125	
6	140.8, F	0.652	0.167	
6	58.5, F	1.16	0.209	
6	139.1, F	1.338	0.250	
6	135.8, F	1.67	0.292	
6	172.3, F	0.712	0.334	
6	80.5, F	1.182	0.375	
6	107.0, F	0.943	0.417	
6	182.9, F	1.507	0.459	
6	79.1, F	7.071	0.500	
6	153.6, F	0.66	0.542	
6	207.4, F	3.736	0.584	
6	106.8, F	0.64	0.626	
6	122.4, F	2.018	0.667	
6	75.2, F	1.798	0.709	
6	157.9, F	2.08	0.751	
6	69.4, F	1.701	0.792	
6	124.2, F	1.512	0.834	
6	159.0, F	1.437	0.876	
6	123.7, F	1.506	0.918	
6	106.0, F	1.357	0.959	
6	109.5, F	1.305	1.001	
6	125.3, F	1.55	1.043	
6	109.4, F	0.713	1.084	
6	113.6, F	1.897	1.126	
6	121.6, F	0.773	1.168	
6	93.5, F	1.43	1.210	
6	96.5, F	1.028	1.251	
6	97.3, F	1.085	1.293	
6	58.6, F	1.349	1.335	
6	93.1, F	0.972	1.376	
6	103.8, F	1.05	1.418	
6	97.7, F	1.247	1.460	
6	94.4, F	0.783	1.502	
6	132.6, F	1.805	1.543	
6	40.0, F	0.243	1.585	
6	83.4, F	1.274	1.627	
6	49.9, F	2.042	1.668	
6	54.7, F	0.683	1.710	
6	83.2, F	1.889	1.752	
6	134.9, F	1.583	1.793	
6	62.6, F	1.425	1.835	
6	172.6, F	0.405	1.877	
6	110.0, F	1.121	1.919	
6	70.1, F	1.048	1.960	
6	119.7, F	1.185	2.002	
6	80.3, F	1.064	2.044	
6	78.5, F	1.398	2.085	
6	125.9, F	1.676	2.127	
6	88.0, F	1.579	2.169	
6	88.9, F	0.812	2.211	
6	86.2, F	1.089	2.252	
6	96.4, F	1.006	2.294	
6	85.4, F	1.312	2.336	
6	76.2, F	0.944	2.377	
6	59.1, F	1.433	2.419	
6	100.3, F	0.995	2.461	
6	87.0, F	1.019	2.502	
6	84.7, F	1.197	2.544	
6	89.4, F	0.535	2.586	
6	79.6, F	1.781	2.628	
6	49.9, F	0.926	2.669	
6	97.7, F	1.073	2.711	
6	51.5, F	1.317	2.753	
6	84.9, F	1.259	2.794	
6	77.6, F	1.346	2.836	
6	119.8, F	1.382	2.878	
6	72.1, F	1.15	2.920	
6	79.3, F	0.554	2.961	
6	57.1, F	0.532	3.003	
6	123.8, F	1.495	3.045	
6	60.8, F	0.322	3.086	
6	84.5, F	1.183	3.128	
6	87.5, F	1.36	3.170	
6	132.5, F	0.386	3.212	
6	100.9, F	1.424	3.253	
6	113.9, F	1.804	3.295	
6	82.6, F	0.836	3.337	
6	95.2, F	1.163	3.378	
6	104.0, F	1.284	3.420	
6	105.2, F	1.741	3.462	
6	36.2, F	0.585	3.503	
6	111.0, F	1.475	3.545	
6	36.3, F	0.529	3.587	
6	121.6, F	1.252	3.629	
6	68.6, F	1.19	3.670	
6	64.8, F	1.304	3.712	
6	98.9, F	1.467	3.754	
6	106.2, F	0.778	3.795	
6	63.6, F	2.289	3.837	
6	86.6, F	0.74	3.879	
6	126.4, F	1.121	3.921	
6	72.6, F	0.733	3.962	
6	72.1, F	0.967	4.004	
6	80.9, F	1.014	4.046	
6	154.2, F	0.744	4.087	
6	77.0, F	1.493	4.129	
6	79.5, F	1.256	4.171	
6	32.6, F	0.394	4.213	
6	105.4, F	1.305	4.254	
6	62.6, F	1.128	4.296	
6	108.5, F	0.972	4.338	
6	100.2, F	1.246	4.379	
6	55.1, F	1.471	4.421	
6	134.8, F	0.362	4.463	
6	100.0, F	1.364	4.505	
6	102.7, F	1.214	4.546	
6	95.3, F	1.174	4.588	
6	48.5, F	1.335	4.630	
6	94.4, F	0.728	4.671	
6	47.2, F	0.301	4.713	
6	75.1, F	1.223	4.755	
6	182.9, F	0.617	4.796	
6	70.5, F	0.909	4.838	
6	87.0, F	1.744	4.880	
6	128.4, F	1.107	4.922	
6	67.4, F	1.158	4.963	
6	50.3, F	0.945	5.005	
6	94.1, F	1.015	5.047	
6	83.2, F	1.129	5.088	
6	79.9, F	1.147	5.130	
6	68.5, F	1.21	5.172	
6	89.1, F	0.399	5.214	
6	72.6, F	0.475	5.255	
6	86.5, F	1.002	5.297	
6	78.4, F	0.948	5.339	
6	71.5, F	1.178	5.380	
6	69.4, F	0.937	5.422	
6	89.5, F	0.327	5.464	
6	90.9, F	1.247	5.505	
6	50.4, F	0.364	5.547	
6	73.5, F	1.363	5.589	
6	53.1, F	1.253	5.631	
6	107.5, F	0.745	5.672	
6	88.4, F	0.748	5.714	
6	84.6, F	0.615	5.756	
6	58.4, F	1.335	5.797	
6	97.2, F	1.087	5.839	
6	42.5, F	1.498	5.881	
6	125.8, F	0.458	5.923	
6	23.3, F	1.01	5.964	
6	87.0, F	1.227	6.006	
6	73.3, F	1.133	6.048	
6	221.2, F	0.627	6.089	
6	54.8, F	1.736	6.131	
6	84.5, F	0.571	6.173	
6	52.8, F	1.238	6.215	
6	88.4, F	0.768	6.256	
6	11.8, F	0.831	6.298	
6	81.5, F	0.925	6.340	
6	13.8, F	0.922	6.381	
6	73.6, F	0.818	6.423	
6	24.1, F	1.054	6.465	
6	87.1, F	1.177	6.506	
6	None	0	6.548	0.041999999999999815
6	20.0, F	1.034	6.590	
6	74.6, F	1.322	6.632	
6	117.0, F	0.754	6.673	
6	34.7, F	1.125	6.715	
6	21.4, F	0.744	6.757	
6	87.9, F	1.142	6.798	
6	68.9, F	1.413	6.840	
6	105.0, F	1.007	6.882	
6	42.1, F	1.29	6.924	
6	86.5, F	0.613	6.965	
6	14.2, F	0.825	7.007	
6	81.8, F	1.296	7.049	
6	68.1, F	1.2	7.090	
6	102.8, F	0.657	7.132	
6	23.6, F	0.723	7.174	
6	50.4, F	1.464	7.216	
6	68.4, F	0.985	7.257	
6	98.0, F	0.245	7.299	
6	11.6, F	1.33	7.341	
6	95.1, F	0.996	7.382	
6	68.9, F	1.233	7.424	
6	43.9, F	1.412	7.466	
6	47.9, F	0.839	7.507	
6	98.2, F	0.576	7.549	
6	50.6, F	1.349	7.591	
6	38.7, F	1.463	7.633	
6	103.2, F	0.24	7.674	
6	84.4, F	0.972	7.716	
6	73.8, F	0.782	7.758	
6	1.1, F	0.868	7.799	
6	81.2, F	0.904	7.841	
6	9.8, F	0.809	7.883	
6	87.6, F	1.034	7.925	
6	73.7, F	1.026	7.966	
6	37.6, F	1.25	8.008	
6	7.9, F	0.758	8.050	
6	83.0, F	1.227	8.091	
6	74.1, F	1.02	8.133	
6	36.1, F	0.953	8.175	
6	66.9, F	0.71	8.217	
6	43.6, F	1.716	8.258	
6	345.5, F	0.741	8.300	
6	88.9, F	1.729	8.342	
6	20.0, F	0.995	8.383	
6	71.9, F	1.395	8.425	
6	None	0	8.467	0.04099999999999859
6	74.3, F	1.146	8.508	
6	42.6, F	1.176	8.550	
6	69.7, F	0.747	8.592	
6	49.7, F	1.75	8.634	
6	359.4, F	0.572	8.675	
6	66.8, F	1.0	8.717	
6	21.2, F	1.206	8.759	
6	49.5, F	1.344	8.800	
6	25.0, F	0.9	8.842	
6	76.4, F	1.197	8.884	
6	324.8, F	0.702	8.926	
6	74.3, F	1.357	8.967	
6	347.9, F	0.816	9.009	
6	64.1, F	1.322	9.051	
6	3.8, F	0.838	9.092	
6	62.3, F	1.049	9.134	
6	46.5, F	0.59	9.176	
6	44.9, F	1.536	9.218	
6	46.1, F	1.172	9.259	
6	48.2, F	0.861	9.301	
6	76.6, F	0.804	9.343	
6	46.9, F	1.794	9.384	
6	0.7, F	0.878	9.426	
6	46.1, F	0.953	9.468	
6	64.5, F	1.302	9.509	
6	43.7, F	1.733	9.551	
6	5.3, F	1.138	9.593	
6	99.4, F	0.747	9.635	
6	5.4, F	1.781	9.676	
6	69.0, F	1.241	9.718	
