0	129.4, F	54.29	0.042	
1	336.2, F	49.902	0.042	
2	255.5, F	24.581	0.042	
3	129.4, F	54.29	0.042	
4	336.2, F	49.902	0.042	
5	220.0, F	27.657	0.042	
6	129.4, F	54.29	0.042	
7	336.2, F	49.902	0.042	
8	273.8, F	27.853	0.042	
9	129.4, F	54.29	0.042	
10	336.2, F	49.902	0.042	
11	223.1, F	25.29	0.042	
0	129.9, F	53.558	0.083	
1	335.5, F	49.168	0.083	
2	256.7, F	23.283	0.083	
3	129.9, F	53.558	0.083	
4	335.5, F	49.168	0.083	
5	219.3, F	26.301	0.083	
6	129.9, F	53.558	0.083	
7	335.5, F	49.168	0.083	
8	275.7, F	26.791	0.083	
9	129.9, F	53.558	0.083	
10	335.5, F	49.168	0.083	
11	222.6, F	25.673	0.083	
0	129.1, F	53.037	0.125	
1	336.5, F	49.325	0.125	
2	253.8, F	24.531	0.125	
3	129.1, F	53.037	0.125	
4	336.5, F	49.325	0.125	
5	218.8, F	28.021	0.125	
6	129.1, F	53.037	0.125	
7	336.5, F	49.325	0.125	
8	272.4, F	27.584	0.125	
9	129.1, F	53.037	0.125	
10	336.5, F	49.325	0.125	
11	220.0, F	27.931	0.125	
0	126.8, F	51.848	0.167	
1	335.8, F	48.775	0.167	
2	250.3, F	24.922	0.167	
3	126.8, F	51.848	0.167	
4	335.8, F	48.775	0.167	
5	216.8, F	29.191	0.167	
6	126.8, F	51.848	0.167	
7	335.8, F	48.775	0.167	
8	269.2, F	27.471	0.167	
9	126.8, F	51.848	0.167	
10	335.8, F	48.775	0.167	
11	219.2, F	27.141	0.167	
0	127.1, F	51.379	0.209	
1	335.0, F	48.477	0.209	
2	250.6, F	23.837	0.209	
3	127.1, F	51.379	0.209	
4	335.0, F	48.477	0.209	
5	215.7, F	28.234	0.209	
6	127.1, F	51.379	0.209	
7	335.0, F	48.477	0.209	
8	270.2, F	26.481	0.209	
9	127.1, F	51.379	0.209	
10	335.0, F	48.477	0.209	
11	220.2, F	28.831	0.209	
0	124.5, F	51.536	0.250	
1	334.6, F	47.572	0.250	
2	249.9, F	25.666	0.250	
3	124.5, F	51.536	0.250	
4	334.6, F	47.572	0.250	
5	217.2, F	29.917	0.250	
6	124.5, F	51.536	0.250	
7	334.6, F	47.572	0.250	
8	268.3, F	28.116	0.250	
9	124.5, F	51.536	0.250	
10	334.6, F	47.572	0.250	
11	220.2, F	28.213	0.250	
0	124.4, F	51.638	0.292	
1	333.1, F	47.792	0.292	
2	249.8, F	24.526	0.292	
3	124.4, F	51.638	0.292	
4	333.1, F	47.792	0.292	
5	215.9, F	28.99	0.292	
6	124.4, F	51.638	0.292	
7	333.1, F	47.792	0.292	
8	269.0, F	27.021	0.292	
9	124.4, F	51.638	0.292	
10	333.1, F	47.792	0.292	
11	217.7, F	28.576	0.292	
0	122.4, F	51.032	0.334	
1	331.8, F	47.269	0.334	
2	247.7, F	24.609	0.334	
3	122.4, F	51.032	0.334	
4	331.8, F	47.269	0.334	
5	214.6, F	29.549	0.334	
6	122.4, F	51.032	0.334	
7	331.8, F	47.269	0.334	
8	267.2, F	26.806	0.334	
9	122.4, F	51.032	0.334	
10	331.8, F	47.269	0.334	
11	217.5, F	28.066	0.334	
0	122.2, F	51.036	0.375	
1	331.4, F	47.14	0.375	
2	247.9, F	24.423	0.375	
3	122.2, F	51.036	0.375	
4	331.4, F	47.14	0.375	
5	214.5, F	29.346	0.375	
6	122.2, F	51.036	0.375	
7	331.4, F	47.14	0.375	
8	267.5, F	26.66	0.375	
9	122.2, F	51.036	0.375	
10	331.4, F	47.14	0.375	
11	217.8, F	28.838	0.375	
0	120.7, F	51.151	0.417	
1	331.2, F	46.637	0.417	
2	247.5, F	25.468	0.417	
3	120.7, F	51.151	0.417	
4	331.2, F	46.637	0.417	
5	215.3, F	30.325	0.417	
6	120.7, F	51.151	0.417	
7	331.2, F	46.637	0.417	
8	266.4, F	27.584	0.417	
9	120.7, F	51.151	0.417	
10	331.2, F	46.637	0.417	
11	217.3, F	30.003	0.417	
0	119.5, F	50.938	0.459	
1	331.4, F	46.942	0.459	
2	245.0, F	26.289	0.459	
3	119.5, F	50.938	0.459	
4	331.4, F	46.942	0.459	
5	214.3, F	31.612	0.459	
6	119.5, F	50.938	0.459	
7	331.4, F	46.942	0.459	
8	263.6, F	28.002	0.459	
9	119.5, F	50.938	0.459	
10	331.4, F	46.942	0.459	
11	215.7, F	30.857	0.459	
0	117.9, F	51.044	0.500	
1	329.8, F	47.864	0.500	
2	241.5, F	26.236	0.500	
3	117.9, F	51.044	0.500	
4	329.8, F	47.864	0.500	
5	211.8, F	32.365	0.500	
6	117.9, F	51.044	0.500	
7	329.8, F	47.864	0.500	
8	260.6, F	27.438	0.500	
9	117.9, F	51.044	0.500	
10	329.8, F	47.864	0.500	
11	213.4, F	31.479	0.500	
0	116.4, F	50.24	0.542	
1	329.3, F	47.937	0.542	
2	238.4, F	26.465	0.542	
3	116.4, F	50.24	0.542	
4	329.3, F	47.937	0.542	
5	209.8, F	33.281	0.542	
6	116.4, F	50.24	0.542	
7	329.3, F	47.937	0.542	
8	257.5, F	27.174	0.542	
9	116.4, F	50.24	0.542	
10	329.3, F	47.937	0.542	
11	212.6, F	32.384	0.542	
0	115.7, F	50.597	0.584	
1	331.7, F	46.4	0.584	
2	241.4, F	29.123	0.584	
3	115.7, F	50.597	0.584	
4	331.7, F	46.4	0.584	
5	214.1, F	34.927	0.584	
6	115.7, F	50.597	0.584	
7	331.7, F	46.4	0.584	
8	258.7, F	30.166	0.584	
9	115.7, F	50.597	0.584	
10	331.7, F	46.4	0.584	
11	215.1, F	34.186	0.584	
0	113.9, F	50.626	0.626	
1	328.0, F	47.964	0.626	
2	236.5, F	27.432	0.626	
3	113.9, F	50.626	0.626	
4	328.0, F	47.964	0.626	
5	209.2, F	34.545	0.626	
6	113.9, F	50.626	0.626	
7	328.0, F	47.964	0.626	
8	255.1, F	27.806	0.626	
9	113.9, F	50.626	0.626	
10	328.0, F	47.964	0.626	
11	211.7, F	33.089	0.626	
0	113.6, F	50.491	0.667	
1	328.9, F	45.636	0.667	
2	240.7, F	28.366	0.667	
