0	166.4, F	38.548	0.042	
1	346.9, F	39.526	0.042	
0	166.4, F	38.705	0.083	
1	347.2, F	39.075	0.083	
0	165.7, F	38.84	0.125	
1	347.1, F	39.902	0.125	
0	166.8, F	38.778	0.167	
1	347.0, F	38.752	0.167	
0	165.9, F	38.76	0.209	
1	346.8, F	39.575	0.209	
0	166.2, F	39.496	0.250	
1	345.6, F	40.338	0.250	
0	165.0, F	39.399	0.292	
1	346.7, F	40.18	0.292	
0	166.0, F	40.014	0.334	
1	346.3, F	40.414	0.334	
0	166.1, F	40.114	0.375	
1	346.4, F	40.032	0.375	
0	166.9, F	39.292	0.417	
1	347.9, F	39.374	0.417	
0	167.2, F	38.289	0.459	
1	346.6, F	39.187	0.459	
0	168.3, F	39.232	0.500	
1	349.6, F	38.954	0.500	
0	167.8, F	36.803	0.542	
1	348.8, F	36.757	0.542	
0	169.2, F	35.618	0.584	
1	348.5, F	36.382	0.584	
0	168.8, F	36.672	0.626	
1	349.7, F	37.581	0.626	
0	169.1, F	37.843	0.667	
1	348.7, F	38.276	0.667	
0	167.1, F	37.382	0.709	
1	347.7, F	37.329	0.709	
0	169.4, F	37.038	0.751	
1	348.6, F	37.805	0.751	
0	169.1, F	36.807	0.792	
1	350.4, F	36.889	0.792	
0	168.8, F	35.517	0.834	
1	348.7, F	36.335	0.834	
0	168.8, F	36.223	0.876	
1	348.8, F	36.75	0.876	
0	168.4, F	36.394	0.918	
1	348.6, F	37.545	0.918	
0	168.3, F	37.675	0.959	
1	349.5, F	38.526	0.959	
0	168.5, F	37.114	1.001	
1	348.5, F	37.998	1.001	
0	168.5, F	37.826	1.043	
1	348.7, F	38.143	1.043	
0	168.5, F	37.511	1.084	
1	348.8, F	38.293	1.084	
0	168.6, F	38.001	1.126	
1	349.2, F	38.432	1.126	
0	168.8, F	37.436	1.168	
1	348.8, F	37.374	1.168	
0	168.8, F	36.564	1.210	
1	350.0, F	36.678	1.210	
0	169.7, F	36.114	1.251	
1	349.6, F	37.116	1.251	
0	169.2, F	35.688	1.293	
1	349.1, F	36.342	1.293	
0	168.9, F	36.446	1.335	
1	349.1, F	36.454	1.335	
0	168.2, F	35.788	1.376	
1	348.4, F	36.5	1.376	
0	168.0, F	35.946	1.418	
1	348.4, F	36.971	1.418	
0	168.1, F	35.769	1.460	
1	348.4, F	36.298	1.460	
0	168.1, F	35.516	1.502	
1	348.4, F	35.603	1.502	
0	168.3, F	35.102	1.543	
1	349.6, F	35.3	1.543	
0	169.7, F	35.18	1.585	
1	350.1, F	36.367	1.585	
0	169.8, F	35.582	1.627	
1	350.4, F	35.633	1.627	
0	170.3, F	35.316	1.668	
1	352.0, F	35.523	1.668	
0	171.4, F	34.733	1.710	
1	352.5, F	35.886	1.710	
0	173.4, F	35.242	1.752	
1	353.2, F	36.072	1.752	
0	172.8, F	34.94	1.793	
1	353.1, F	35.333	1.793	
0	173.1, F	35.487	1.835	
1	353.5, F	35.944	1.835	
0	173.6, F	34.341	1.877	
1	353.7, F	35.088	1.877	
0	174.5, F	34.815	1.919	
1	355.1, F	34.929	1.919	
0	174.8, F	33.987	1.960	
1	355.0, F	34.819	1.960	
0	174.9, F	33.95	2.002	
1	356.3, F	34.039	2.002	
0	176.2, F	33.436	2.044	
1	357.0, F	34.473	2.044	
0	177.1, F	34.225	2.085	
1	357.5, F	35.793	2.085	
0	177.5, F	34.894	2.127	
1	357.4, F	33.634	2.127	
0	177.5, F	33.177	2.169	
1	358.5, F	33.662	2.169	
0	178.6, F	32.739	2.211	
1	0.2, F	33.282	2.211	
0	180.5, F	32.562	2.252	
1	1.5, F	33.364	2.252	
0	181.8, F	33.065	2.294	
1	2.2, F	33.528	2.294	
0	182.6, F	32.807	2.336	
1	3.4, F	33.118	2.336	
0	183.8, F	32.731	2.377	
1	5.7, F	33.376	2.377	
0	184.4, F	32.378	2.419	
1	3.4, F	33.552	2.419	
0	184.4, F	33.237	2.461	
1	6.1, F	33.225	2.461	
0	187.1, F	33.433	2.502	
1	7.8, F	33.918	2.502	
0	186.3, F	32.315	2.544	
1	6.0, F	33.331	2.544	
0	186.0, F	33.211	2.586	
1	6.5, F	33.991	2.586	
0	186.1, F	33.184	2.628	
1	7.1, F	33.707	2.628	
0	187.4, F	32.951	2.669	
1	7.4, F	34.261	2.669	
0	187.2, F	33.489	2.711	
1	7.3, F	34.264	2.711	
0	187.0, F	32.737	2.753	
1	7.3, F	33.15	2.753	
0	188.2, F	33.094	2.794	
1	8.8, F	33.086	2.794	
0	189.6, F	32.201	2.836	
1	10.9, F	32.528	2.836	
0	190.7, F	31.819	2.878	
1	11.2, F	32.341	2.878	
0	192.4, F	32.038	2.920	
1	10.4, F	31.337	2.920	
0	192.2, F	32.651	2.961	
1	14.2, F	33.655	2.961	
0	194.4, F	32.59	3.003	
1	13.8, F	33.541	3.003	
0	192.8, F	32.901	3.045	
1	13.3, F	33.15	3.045	
0	193.0, F	32.478	3.086	
1	14.6, F	32.28	3.086	
0	195.2, F	31.904	3.128	
1	16.2, F	32.939	3.128	
0	196.7, F	31.649	3.170	
1	17.9, F	32.036	3.170	
0	195.2, F	30.096	3.212	
1	17.0, F	30.858	3.212	
0	198.2, F	30.883	3.253	
1	17.4, F	30.629	3.253	
0	198.1, F	30.428	3.295	
1	20.7, F	31.223	3.295	
0	201.1, F	30.75	3.337	
1	21.3, F	31.593	3.337	
0	202.9, F	31.168	3.378	
1	24.6, F	31.672	3.378	
0	204.6, F	30.873	3.420	
1	26.0, F	31.849	3.420	
0	204.8, F	31.296	3.462	
1	25.0, F	32.16	3.462	
0	205.7, F	30.744	3.503	
1	24.7, F	30.333	3.503	
0	207.2, F	30.677	3.545	
1	28.1, F	31.868	3.545	
0	209.2, F	31.265	3.587	
1	29.0, F	31.821	3.587	
0	210.0, F	29.93	3.629	
