8	None	0	0.042	
8	None	0	0.083	0.08299999999999999
8	38.6, F	0.127	0.125	
8	12.5, F	0.166	0.167	
8	2.2, F	0.234	0.209	
8	171.8, F	0.413	0.250	
8	338.4, F	0.334	0.292	
8	340.8, F	0.291	0.334	
8	191.5, F	0.437	0.375	
8	68.0, F	0.663	0.417	
8	207.6, F	0.411	0.459	
8	317.2, F	0.444	0.500	
8	308.3, F	0.473	0.542	
8	125.1, F	0.6	0.584	
8	306.5, F	0.62	0.626	
8	125.1, F	0.397	0.667	
8	251.0, F	0.581	0.709	
8	30.8, F	0.573	0.751	
8	126.0, F	0.486	0.792	
8	249.3, F	0.751	0.834	
8	9.4, F	0.399	0.876	
8	172.8, F	0.389	0.918	
8	1.7, F	0.436	0.959	
8	119.5, F	0.215	1.001	
8	326.3, F	0.685	1.043	
8	240.9, F	0.484	1.084	
8	144.8, F	0.493	1.126	
8	288.5, F	0.179	1.168	
8	21.7, F	0.57	1.210	
8	258.1, F	0.299	1.251	
8	271.0, F	0.28	1.293	
8	91.1, F	0.591	1.335	
8	271.1, F	0.32	1.376	
8	274.9, F	0.268	1.418	
8	85.6, F	0.616	1.460	
8	268.1, F	0.269	1.502	
8	295.3, F	0.234	1.543	
8	86.8, F	0.618	1.585	
8	335.2, F	0.227	1.627	
8	196.6, F	0.865	1.668	
8	331.1, F	0.375	1.710	
8	58.9, F	0.869	1.752	
8	344.1, F	0.41	1.793	
8	196.0, F	0.601	1.835	
8	345.6, F	0.366	1.877	
8	195.9, F	0.431	1.919	
8	345.8, F	0.478	1.960	
8	188.3, F	0.352	2.002	
8	348.8, F	0.676	2.044	
8	115.9, F	0.679	2.085	
8	209.3, F	0.259	2.127	
8	351.2, F	0.696	2.169	
8	217.5, F	0.178	2.211	
8	211.1, F	0.227	2.252	
8	219.6, F	0.166	2.294	
8	108.4, F	0.591	2.336	
8	285.9, F	0.116	2.377	
8	None	0	2.419	
8	None	0	2.461	0.08299999999999974
8	277.9, F	0.152	2.502	
8	304.9, F	0.226	2.544	
8	283.3, F	0.191	2.586	
8	78.6, F	0.542	2.628	
8	276.0, F	0.372	2.669	
8	303.1, F	0.395	2.711	
8	62.7, F	0.406	2.753	
8	295.2, F	0.338	2.794	
8	60.5, F	0.38	2.836	
8	218.6, F	0.63	2.878	
8	42.9, F	0.448	2.920	
8	42.4, F	0.493	2.961	
8	207.4, F	0.367	3.003	
8	218.7, F	0.233	3.045	
8	47.6, F	0.796	3.086	
8	216.1, F	0.141	3.128	
8	178.8, F	0.098	3.170	
8	None	0	3.212	0.040999999999999925
8	111.8, F	0.232	3.253	
8	127.8, F	0.295	3.295	
8	24.8, F	0.467	3.337	
8	251.7, F	0.586	3.378	
8	126.0, F	0.702	3.420	
8	300.9, F	0.861	3.462	
8	129.9, F	0.735	3.503	
8	41.6, F	0.542	3.545	
8	274.0, F	0.245	3.587	
8	301.6, F	0.339	3.629	
8	95.5, F	0.849	3.670	
8	341.3, F	0.289	3.712	
8	4.4, F	0.297	3.754	
8	35.0, F	0.474	3.795	
8	132.8, F	0.797	3.837	
8	339.3, F	1.054	3.879	
8	72.5, F	0.332	3.921	
8	0.9, F	0.331	3.962	
8	134.7, F	0.594	4.004	
8	10.6, F	0.401	4.046	
8	134.9, F	0.663	4.087	
8	17.4, F	1.061	4.129	
8	347.6, F	0.743	4.171	
8	131.6, F	0.713	4.213	
8	356.4, F	1.389	4.254	
8	141.4, F	0.871	4.296	
8	326.1, F	0.761	4.338	
8	350.3, F	0.458	4.379	
8	347.5, F	0.942	4.421	
8	139.4, F	1.184	4.463	
8	345.6, F	0.83	4.505	
8	190.4, F	0.365	4.546	
8	6.3, F	0.155	4.588	
8	14.5, F	0.39	4.630	
8	23.0, F	0.414	4.671	
8	45.0, F	0.767	4.713	
8	349.9, F	0.907	4.755	
8	81.8, F	1.173	4.796	
8	305.0, F	0.377	4.838	
8	61.0, F	1.166	4.880	
8	57.3, F	0.67	4.922	
8	343.4, F	0.671	4.963	
8	79.9, F	0.252	5.005	
8	8.5, F	1.278	5.047	
8	6.4, F	0.711	5.088	
8	105.9, F	0.16	5.130	
8	119.7, F	0.163	5.172	
8	311.3, F	0.447	5.214	
8	52.9, F	0.476	5.255	
8	328.6, F	0.647	5.297	
8	67.3, F	0.303	5.339	
8	334.5, F	0.513	5.380	
8	105.2, F	0.688	5.422	
8	0.6, F	1.399	5.464	
8	142.5, F	0.173	5.505	
8	11.8, F	0.455	5.547	
8	F	0.712	5.589	
8	8.5, F	0.236	5.631	
8	11.1, F	0.498	5.672	
8	11.5, F	1.438	5.714	
8	268.4, F	0.669	5.756	
8	45.8, F	0.374	5.797	
8	31.0, F	0.442	5.839	
8	325.4, F	1.028	5.881	
