0	19.0, F	45.229	0.042	
1	353.8, F	21.77	0.042	
2	190.8, F	66.175	0.042	
0	18.8, F	45.951	0.083	
1	353.4, F	21.651	0.083	
2	190.7, F	66.528	0.083	
0	18.8, F	46.454	0.125	
1	353.1, F	21.531	0.125	
2	190.3, F	68.317	0.125	
0	17.9, F	48.045	0.167	
1	353.3, F	21.63	0.167	
2	189.9, F	68.24	0.167	
0	17.9, F	48.216	0.209	
1	352.0, F	21.666	0.209	
2	189.9, F	69.633	0.209	
0	17.3, F	50.103	0.250	
1	352.5, F	21.038	0.250	
2	189.9, F	70.82	0.250	
0	17.1, F	50.785	0.292	
1	352.9, F	21.537	0.292	
2	189.7, F	72.053	0.292	
0	16.4, F	51.904	0.334	
1	353.7, F	21.585	0.334	
2	189.1, F	72.995	0.334	
0	15.3, F	52.656	0.375	
1	354.2, F	21.028	0.375	
2	189.1, F	73.636	0.375	
0	14.6, F	53.448	0.417	
1	354.0, F	21.394	0.417	
2	188.5, F	74.034	0.417	
0	14.9, F	54.036	0.459	
1	351.9, F	20.646	0.459	
2	188.3, F	75.167	0.459	
0	14.5, F	55.3	0.500	
1	352.8, F	21.516	0.500	
2	188.2, F	76.553	0.500	
0	13.8, F	56.062	0.542	
1	353.2, F	21.64	0.542	
2	187.9, F	76.786	0.542	
0	13.3, F	56.406	0.584	
1	353.8, F	21.183	0.584	
2	187.5, F	77.444	0.584	
0	12.6, F	56.615	0.626	
1	352.8, F	21.346	0.626	
2	186.8, F	78.149	0.626	
0	12.4, F	58.879	0.667	
1	352.1, F	21.421	0.667	
2	186.7, F	79.682	0.667	
0	12.2, F	59.337	0.709	
1	350.2, F	20.868	0.709	
2	186.6, F	80.363	0.709	
0	11.3, F	60.179	0.751	
1	353.4, F	21.084	0.751	
2	186.9, F	80.982	0.751	
0	11.1, F	60.001	0.792	
1	354.9, F	21.471	0.792	
2	186.6, F	82.15	0.792	
0	11.8, F	61.93	0.834	
1	350.7, F	21.717	0.834	
2	186.2, F	83.069	0.834	
0	10.8, F	62.327	0.876	
1	353.0, F	21.757	0.876	
2	186.2, F	83.75	0.876	
